Transaction,OTHERS,beverage,bread,breakfast,breakfast_pastry,condiments,dessert,kids,lunch,snacks,hour,day
543,0,0,1,0,0,0,0,0,0,0,9,5
544,2,0,1,0,0,0,0,0,0,0,9,5
545,0,1,1,0,0,0,1,0,0,0,9,5
546,0,0,0,0,0,0,2,0,0,0,9,5
547,1,3,0,0,0,0,0,0,0,0,9,5
548,0,0,1,0,0,0,0,0,0,0,10,5
549,0,0,1,0,0,0,0,0,0,0,10,5
550,0,2,1,0,1,0,1,0,0,0,10,5
551,0,2,0,0,1,0,0,0,0,0,10,5
552,0,0,1,0,1,0,0,0,0,0,10,5
553,0,0,1,0,0,0,1,0,0,0,10,5
554,1,0,0,0,1,0,0,0,0,0,10,5
555,0,0,1,0,1,0,0,0,0,0,10,5
556,0,3,0,0,1,0,1,0,0,0,10,5
557,0,2,1,0,1,0,1,0,0,0,10,5
558,0,0,0,0,2,0,1,0,0,0,10,5
559,0,1,0,0,1,0,0,0,0,0,10,5
560,0,0,1,0,0,0,1,0,0,0,10,5
562,0,2,0,0,0,0,0,0,0,0,10,5
563,0,1,0,0,0,0,1,0,0,0,10,5
564,0,0,1,0,1,0,1,0,0,0,10,5
565,0,1,2,0,0,0,0,0,0,0,10,5
566,1,3,0,0,0,0,0,0,0,0,10,5
567,0,0,1,0,0,0,0,0,0,0,10,5
568,0,1,0,0,1,0,0,0,0,0,10,5
569,0,1,0,0,0,0,1,1,0,0,11,5
570,0,1,0,0,0,0,1,0,0,0,11,5
571,0,1,0,0,0,0,0,0,0,0,11,5
572,1,1,0,0,0,0,0,0,0,0,11,5
573,1,0,0,0,0,0,0,0,0,0,11,5
574,1,0,0,0,0,0,0,0,0,0,11,5
575,0,1,0,0,0,0,1,0,0,0,11,5
576,0,0,1,0,0,0,1,1,0,0,11,5
577,1,2,0,0,0,0,2,0,0,0,11,5
578,0,1,1,0,0,0,1,0,0,0,11,5
579,0,0,0,0,0,1,1,0,0,0,11,5
580,0,1,0,0,0,0,0,0,0,0,11,5
581,0,0,0,0,0,0,1,0,0,0,11,5
583,1,2,0,0,0,0,1,0,0,1,11,5
584,0,1,0,0,0,0,0,0,0,0,11,5
585,0,0,1,0,0,0,0,0,0,0,11,5
586,0,0,1,0,0,0,2,0,0,0,11,5
587,0,1,0,0,0,0,1,0,0,0,11,5
588,0,2,0,0,0,0,0,0,0,0,11,5
589,0,2,0,0,0,0,0,0,0,0,12,5
590,0,0,1,0,0,0,0,0,0,0,12,5
591,0,0,0,1,0,0,0,0,0,0,12,5
592,0,2,0,0,0,0,1,1,0,0,12,5
593,1,0,1,0,0,0,0,0,0,0,12,5
594,2,3,0,0,0,0,0,0,0,0,12,5
595,1,1,0,0,0,0,1,0,0,1,12,5
596,0,1,0,1,0,0,0,0,0,0,12,5
597,0,0,1,0,0,0,1,0,0,0,12,5
598,0,0,0,1,0,0,0,0,0,0,12,5
599,0,0,1,0,0,0,0,0,0,0,12,5
600,0,0,1,0,0,0,0,0,0,0,12,5
601,1,0,0,0,0,0,0,0,0,0,12,5
602,0,0,0,0,0,1,1,0,1,1,12,5
603,1,2,0,0,0,0,0,0,0,0,13,5
604,0,0,1,0,0,0,0,0,0,0,13,5
605,0,0,1,1,0,0,0,0,0,0,13,5
606,0,0,1,0,0,0,0,0,0,0,13,5
608,1,2,0,0,0,0,1,0,0,0,13,5
609,0,1,0,0,0,0,0,0,0,1,13,5
610,0,1,0,1,0,0,0,0,0,0,13,5
611,0,0,1,0,0,0,0,0,0,0,13,5
612,1,2,0,0,0,0,0,0,0,0,13,5
613,0,0,1,0,0,0,0,0,0,0,13,5
615,0,1,1,0,0,0,0,0,0,0,13,5
616,1,1,1,0,0,0,0,0,1,0,13,5
617,0,1,0,0,0,0,2,0,0,0,14,5
618,0,1,0,0,0,0,0,0,0,1,14,5
620,0,2,0,0,0,0,1,0,1,0,14,5
621,0,0,0,0,0,0,1,0,0,0,14,5
622,0,2,0,0,0,0,1,0,0,0,14,5
623,1,1,0,0,0,0,0,0,0,0,14,5
624,0,1,0,0,0,0,0,0,0,0,14,5
625,0,1,0,1,0,0,1,0,0,0,15,5
626,0,2,0,1,0,0,1,0,1,0,15,5
627,0,0,1,1,0,0,0,0,0,0,15,5
628,0,3,0,0,0,0,0,0,0,0,15,5
629,0,2,0,0,0,0,2,0,0,0,15,5
630,0,0,0,0,0,0,1,0,0,0,15,5
631,0,1,0,0,0,0,0,0,0,0,15,5
632,0,0,0,0,0,0,1,0,0,0,15,5
633,0,0,0,0,0,0,1,0,0,0,15,5
634,0,1,0,0,0,0,0,0,0,0,15,5
635,0,3,0,0,0,0,1,0,2,0,15,5
636,0,1,1,0,0,0,1,0,0,0,15,5
637,0,1,1,0,0,0,1,0,0,0,16,5
638,0,1,1,0,0,0,1,0,0,0,16,5
639,0,1,0,0,0,0,1,0,0,0,16,5
640,0,1,0,0,0,0,1,0,1,0,16,5
641,0,0,0,0,0,0,1,0,0,0,16,5
642,0,0,2,0,0,0,0,0,0,0,16,5
643,1,0,1,0,0,1,0,0,0,0,16,5
644,0,1,0,0,0,0,1,0,0,0,16,5
645,0,1,0,0,0,0,0,0,0,0,16,5
646,0,1,0,0,0,0,1,0,0,0,16,5
647,0,0,0,0,2,0,0,0,0,0,18,5
648,0,0,1,0,0,0,0,0,0,0,9,6
650,0,1,1,0,1,0,0,0,0,0,9,6
651,1,2,0,0,0,0,0,0,0,0,9,6
652,0,1,1,0,1,0,0,0,0,0,10,6
653,0,0,1,0,0,0,0,0,0,0,10,6
654,0,0,1,0,0,0,0,0,0,0,10,6
655,0,2,1,0,0,1,0,0,0,0,10,6
656,1,2,0,0,1,0,0,0,0,0,10,6
657,2,2,1,0,1,0,0,0,0,0,10,6
658,1,1,1,0,0,1,0,0,0,0,10,6
659,1,0,0,0,0,0,0,0,0,0,10,6
660,0,2,0,0,2,0,0,0,0,0,10,6
661,0,1,0,0,2,0,0,0,0,0,10,6
662,2,2,0,0,0,0,0,0,0,0,10,6
663,1,0,0,0,1,0,0,0,0,0,10,6
664,0,2,0,0,0,0,0,1,0,0,10,6
665,0,0,0,0,3,0,0,0,0,0,10,6
666,1,0,0,0,0,0,0,0,0,0,11,6
667,0,0,1,0,2,0,0,0,0,0,11,6
668,0,2,0,0,0,0,0,0,0,0,11,6
669,0,0,1,0,0,0,0,0,0,0,11,6
670,0,0,1,0,0,0,0,0,0,0,11,6
671,0,2,0,0,1,1,0,0,0,0,11,6
672,0,0,1,0,0,0,0,0,0,0,11,6
673,0,1,1,0,1,0,0,0,0,0,11,6
674,1,1,0,0,0,0,0,0,0,0,11,6
675,0,3,0,0,0,0,0,0,0,0,11,6
676,0,2,0,0,0,0,0,0,0,0,11,6
677,0,1,0,0,0,0,0,0,0,0,11,6
678,1,2,0,0,0,1,0,0,0,0,11,6
680,0,0,0,0,1,0,0,0,0,0,11,6
681,0,0,1,0,0,0,0,0,0,0,11,6
682,0,0,1,0,0,0,0,0,0,0,11,6
683,0,0,1,0,0,0,0,0,0,0,11,6
684,1,2,0,0,1,0,0,0,0,0,11,6
685,0,0,0,0,1,0,1,0,0,0,11,6
686,0,0,1,0,0,0,0,0,0,0,11,6
687,0,0,1,0,0,0,0,0,0,0,12,6
688,1,0,0,0,0,0,0,0,0,0,12,6
689,0,1,0,0,1,0,0,0,0,0,12,6
690,0,0,1,0,0,0,0,0,0,0,12,6
691,0,1,1,0,0,0,0,0,0,0,12,6
692,0,2,0,0,0,0,0,0,0,0,12,6
693,0,2,0,0,0,1,1,0,0,1,12,6
695,0,0,0,0,0,1,0,0,0,0,12,6
696,0,0,0,0,0,0,1,0,0,0,12,6
697,0,1,1,0,0,0,0,0,0,0,12,6
698,0,4,0,0,0,0,1,0,0,1,12,6
699,0,2,1,0,0,0,0,0,0,0,12,6
700,0,2,0,0,0,0,1,0,0,0,12,6
701,1,0,0,0,0,0,0,0,0,0,12,6
702,1,0,0,0,0,0,0,0,0,0,12,6
703,0,2,0,0,0,0,2,0,0,0,13,6
704,0,1,1,0,0,0,0,0,0,0,13,6
705,0,2,0,0,1,0,0,0,0,0,13,6
706,0,1,0,0,0,0,0,0,0,0,13,6
707,0,2,0,0,0,0,0,0,0,0,13,6
708,1,1,0,0,0,0,1,0,0,0,13,6
709,0,1,1,0,0,0,1,0,0,0,13,6
710,0,1,0,0,0,0,0,0,0,1,13,6
711,0,1,0,0,1,0,0,0,0,0,14,6
712,0,2,0,0,0,0,0,0,1,1,14,6
713,0,0,0,0,0,1,0,0,0,0,14,6
714,0,1,0,0,0,0,1,0,0,0,14,6
715,0,1,0,0,0,0,2,0,0,0,14,6
716,0,2,0,0,1,0,0,0,0,0,14,6
717,0,0,0,0,0,0,1,0,0,0,14,6
718,0,1,0,0,0,0,1,0,0,0,14,6
719,0,1,0,0,0,0,2,0,0,0,14,6
720,0,0,1,0,0,0,0,0,0,0,14,6
721,0,1,0,0,0,0,2,0,0,0,15,6
722,0,1,0,0,0,0,0,0,0,1,15,6
723,0,0,1,0,0,0,1,0,0,0,15,6
724,0,1,0,0,1,0,1,0,0,0,15,6
725,0,0,1,0,1,0,0,0,0,0,15,6
726,0,0,1,0,1,0,0,0,0,0,15,6
727,0,2,0,0,0,0,2,0,0,0,15,6
728,0,1,0,0,0,0,2,0,0,0,15,6
729,0,1,0,0,0,0,1,0,0,0,15,6
730,0,0,0,0,1,0,1,0,0,0,15,6
732,0,0,0,0,0,0,1,0,0,0,16,6
733,1,1,0,0,1,0,1,0,0,0,16,6
734,0,1,0,0,0,0,0,0,1,0,16,6
735,1,1,0,0,0,0,0,0,0,0,16,6
736,0,1,0,0,0,0,2,0,0,0,16,6
737,0,0,0,0,0,0,1,0,0,0,17,6
738,0,0,0,0,1,1,0,0,0,0,17,6
739,0,1,0,0,1,0,0,0,0,0,8,0
740,1,1,0,0,0,0,0,0,0,0,9,0
741,0,0,2,0,1,0,0,0,0,0,9,0
742,0,0,1,0,0,0,0,0,0,0,9,0
743,0,1,0,0,1,0,1,0,0,0,9,0
744,0,1,0,0,1,0,0,0,0,0,9,0
745,1,0,1,0,2,0,0,0,0,0,9,0
746,0,1,0,0,1,0,0,0,0,0,9,0
747,0,0,0,0,0,0,1,0,0,0,9,0
748,0,1,0,0,0,0,0,0,1,0,9,0
749,0,1,1,0,0,0,0,0,0,0,10,0
750,0,1,1,0,1,0,0,0,0,0,10,0
751,1,2,0,0,1,0,1,0,0,0,10,0
752,0,1,0,0,0,0,0,0,0,0,10,0
753,0,0,1,0,0,0,0,0,0,0,10,0
754,0,1,0,0,0,0,0,0,0,0,10,0
755,0,1,0,0,0,0,0,0,0,0,10,0
756,0,0,1,0,0,0,0,0,0,0,10,0
757,0,1,1,0,2,0,0,0,0,0,10,0
758,0,1,1,0,0,0,0,0,0,0,10,0
759,0,0,0,0,1,0,0,0,0,0,10,0
760,0,1,0,0,1,0,0,0,0,0,10,0
761,0,1,1,0,2,0,0,0,0,0,11,0
762,0,2,0,0,1,0,0,0,0,0,11,0
763,0,1,2,0,1,0,0,0,0,0,11,0
764,1,0,0,0,0,0,0,0,0,0,11,0
765,0,0,0,0,1,0,0,0,0,0,11,0
766,0,1,0,0,0,0,0,0,0,0,11,0
767,0,0,1,0,0,0,0,0,0,0,11,0
768,0,2,0,0,0,0,1,0,0,0,11,0
769,0,2,0,0,0,0,0,0,0,0,11,0
770,0,0,0,0,1,0,0,0,0,0,11,0
771,1,2,0,0,0,0,0,0,0,0,11,0
772,0,1,0,0,1,0,0,0,0,0,11,0
773,0,0,1,0,0,0,0,0,0,0,11,0
774,0,0,1,0,0,0,1,0,0,0,11,0
775,0,2,0,0,0,0,0,0,0,0,12,0
776,0,0,1,0,0,0,0,0,0,0,12,0
777,0,2,0,0,0,0,0,0,0,0,12,0
778,0,1,0,0,1,0,0,0,0,0,12,0
779,0,2,2,0,2,0,0,0,0,0,12,0
780,0,0,1,0,0,0,0,0,0,0,12,0
781,0,1,0,0,0,0,0,0,0,0,12,0
782,0,0,2,0,0,0,0,0,0,0,13,0
783,0,1,0,0,0,0,0,0,0,0,13,0
784,0,0,1,0,0,0,0,0,0,0,13,0
785,0,0,2,0,0,0,0,0,0,0,13,0
786,0,0,0,0,0,0,2,0,0,0,13,0
787,1,1,0,0,0,0,0,0,1,0,13,0
788,0,1,0,0,0,0,0,0,0,0,13,0
789,1,2,0,0,0,0,1,0,0,0,13,0
790,0,2,0,0,1,0,0,0,0,0,13,0
791,0,0,1,0,0,0,0,0,0,0,14,0
792,0,1,0,0,1,0,0,0,0,0,14,0
793,0,2,0,0,1,0,0,0,2,0,14,0
794,0,2,0,0,1,0,0,0,0,0,14,0
795,0,0,0,0,0,0,1,0,0,0,14,0
796,0,0,1,0,0,0,0,0,0,0,14,0
797,0,1,0,0,1,0,0,0,0,0,14,0
798,0,1,0,0,0,0,0,0,0,0,14,0
799,0,1,0,0,0,0,0,0,0,0,14,0
800,0,0,0,0,1,0,0,0,0,0,14,0
802,1,0,2,0,0,0,0,0,0,0,14,0
803,0,1,0,0,0,0,1,0,0,0,15,0
804,0,1,0,0,0,0,0,0,0,0,15,0
805,0,0,1,0,0,0,0,0,0,0,15,0
806,0,0,0,0,1,0,0,0,0,0,15,0
807,0,0,2,0,0,0,0,0,0,0,15,0
808,0,0,1,0,0,0,0,0,0,0,15,0
809,0,1,0,0,0,0,0,0,0,0,16,0
810,0,0,1,0,0,0,0,0,0,0,16,0
811,0,0,1,0,0,0,0,0,0,0,16,0
812,0,2,0,0,0,0,0,0,0,0,17,0
813,0,0,1,0,0,0,1,0,0,0,17,0
814,1,1,1,0,1,0,0,0,0,0,18,0
815,0,1,0,0,1,0,0,0,0,0,8,1
816,0,0,1,0,0,0,0,0,0,0,8,1
817,0,1,0,0,1,0,0,0,0,0,9,1
818,0,2,0,0,1,0,0,0,0,0,9,1
819,0,1,1,0,0,0,0,0,0,0,9,1
820,1,1,0,0,0,0,0,0,0,0,9,1
821,0,0,0,0,0,0,1,0,0,0,9,1
822,1,2,0,0,0,0,1,0,0,0,9,1
824,0,2,0,0,2,0,0,0,0,0,9,1
825,0,1,0,0,0,0,1,0,0,0,10,1
826,0,1,0,0,0,0,0,0,0,0,10,1
828,0,2,0,0,1,0,0,0,0,0,10,1
829,0,1,0,0,0,0,0,0,0,0,10,1
830,0,2,0,0,0,0,1,0,0,0,10,1
831,0,0,0,0,1,0,0,0,0,0,10,1
832,1,0,0,0,0,0,2,0,0,0,10,1
833,0,2,0,0,0,0,0,0,0,0,10,1
834,1,1,0,0,1,0,0,0,0,0,11,1
835,0,1,0,0,1,0,0,0,0,0,11,1
836,0,0,0,0,1,0,1,0,0,0,11,1
837,0,0,0,0,1,0,0,0,0,0,11,1
838,0,1,0,0,0,0,0,0,0,0,11,1
839,0,2,0,0,1,0,0,0,0,0,11,1
840,0,1,1,0,0,0,0,0,0,0,11,1
841,0,2,0,0,0,0,0,0,0,0,11,1
842,0,1,0,0,0,0,1,0,0,0,11,1
843,0,1,0,0,0,0,1,0,0,0,11,1
844,0,0,1,0,0,0,0,0,0,0,11,1
845,0,0,0,0,2,0,0,0,0,0,12,1
846,0,0,0,0,0,0,1,0,0,0,12,1
847,1,0,0,0,0,0,0,0,0,0,12,1
848,0,1,0,0,0,0,1,0,0,0,12,1
849,0,0,0,0,0,0,0,0,1,0,12,1
850,1,2,0,0,0,0,1,0,0,0,12,1
851,0,1,0,0,0,0,0,0,0,0,12,1
852,1,0,0,0,0,0,0,0,0,0,12,1
853,1,0,0,1,0,0,1,0,1,0,12,1
854,0,1,0,0,0,0,0,0,1,0,12,1
855,0,1,0,0,0,0,0,0,0,0,12,1
856,1,0,0,0,0,0,0,0,0,0,12,1
857,0,0,1,0,1,0,0,0,0,0,12,1
858,1,0,0,0,0,0,0,0,0,0,13,1
859,0,0,1,0,0,0,0,0,0,0,13,1
860,0,0,0,0,0,0,0,0,1,0,13,1
861,1,1,1,0,0,0,0,0,0,0,13,1
862,0,1,0,0,0,0,0,0,0,0,13,1
863,1,1,0,0,0,0,0,0,1,0,13,1
864,1,1,0,0,0,0,1,0,1,0,13,1
865,0,1,0,0,1,0,0,0,0,0,14,1
866,0,1,0,0,0,0,1,0,1,0,14,1
867,0,0,1,0,0,0,2,0,2,0,14,1
868,1,0,0,0,0,0,1,0,0,0,14,1
869,0,0,1,0,0,0,0,0,0,0,14,1
870,0,1,0,0,0,0,0,0,0,0,14,1
871,0,2,0,0,1,0,0,0,0,0,14,1
872,0,0,0,0,1,0,0,0,0,0,14,1
873,2,1,0,0,0,0,1,0,1,0,14,1
874,0,1,0,0,0,0,0,0,0,0,14,1
875,1,0,1,0,1,0,1,0,0,0,14,1
876,0,1,0,0,0,0,0,0,1,0,14,1
877,0,2,0,0,0,0,0,0,0,0,15,1
878,0,2,0,0,0,0,1,0,0,0,15,1
879,0,1,0,0,1,0,0,0,0,0,15,1
880,0,2,0,0,0,0,1,0,0,0,15,1
881,0,1,0,0,0,0,0,0,0,0,16,1
882,0,1,0,0,0,0,0,0,0,0,16,1
883,0,1,0,0,0,0,0,0,0,0,16,1
884,1,0,0,0,0,0,0,0,0,0,16,1
885,0,1,0,0,0,0,1,0,0,0,16,1
886,0,1,0,0,1,0,0,0,0,0,17,1
887,0,1,0,0,0,0,0,0,0,0,17,1
888,1,2,0,0,0,0,0,0,0,0,17,1
889,0,1,0,0,1,0,0,0,0,0,8,2
890,0,0,1,0,0,0,0,0,0,0,8,2
891,0,1,0,0,1,0,0,0,0,0,9,2
892,0,2,0,0,0,0,0,0,0,0,9,2
893,0,1,0,0,1,0,0,0,0,0,10,2
894,1,0,0,0,0,0,0,0,0,0,10,2
895,0,0,1,0,0,0,0,0,0,0,10,2
896,0,2,0,0,0,0,0,0,0,0,10,2
897,0,0,1,0,0,0,0,0,0,0,11,2
898,0,2,2,0,1,0,0,0,0,0,11,2
899,0,1,0,0,0,0,0,0,0,0,11,2
900,1,0,1,0,0,0,0,0,0,0,11,2
901,0,1,1,0,0,0,0,0,0,0,11,2
902,1,0,1,0,0,0,0,0,0,0,11,2
903,0,0,1,0,1,0,0,0,0,0,11,2
904,0,1,0,0,0,0,0,0,0,0,11,2
905,0,2,0,0,1,0,0,0,0,0,11,2
906,0,1,0,0,0,0,2,0,0,0,11,2
907,0,1,1,0,0,0,0,0,0,0,11,2
908,1,1,1,0,0,0,0,0,0,0,11,2
909,0,1,0,0,1,0,0,0,0,0,12,2
910,0,1,0,0,1,0,0,0,0,0,12,2
911,0,1,0,0,0,0,0,0,0,0,12,2
912,0,2,0,0,0,0,0,0,1,0,12,2
913,0,0,1,0,0,0,0,0,0,0,12,2
914,0,0,0,0,0,0,1,0,0,0,12,2
915,0,1,1,0,0,0,1,0,0,0,12,2
916,1,1,1,0,1,0,0,0,0,0,12,2
917,0,1,1,0,0,0,1,0,0,0,12,2
918,0,1,0,0,0,0,0,0,0,0,13,2
919,0,0,1,0,0,0,1,0,0,0,13,2
920,0,0,0,1,0,0,1,0,0,0,13,2
921,0,0,1,0,0,0,0,0,0,0,13,2
922,0,0,1,0,1,0,0,0,0,0,13,2
923,0,0,0,0,0,0,0,0,1,0,13,2
924,0,1,0,0,0,0,1,0,0,0,13,2
925,0,0,1,0,0,0,1,0,0,0,13,2
926,0,1,0,0,0,1,2,0,1,0,14,2
927,0,1,0,0,0,0,1,0,1,0,14,2
928,1,0,1,0,0,0,0,0,0,0,14,2
929,0,2,0,0,0,0,1,0,0,0,14,2
930,0,1,0,0,0,0,0,0,0,0,14,2
931,0,0,1,0,0,0,0,0,0,0,14,2
932,0,1,1,0,0,0,0,0,1,0,15,2
933,0,1,1,0,0,0,0,0,1,0,15,2
934,0,1,0,0,0,0,1,1,0,0,16,2
935,0,2,0,0,0,0,0,0,0,0,16,2
936,0,2,0,0,0,0,0,0,1,0,18,2
937,0,0,1,0,0,0,0,0,0,0,18,2
938,1,0,0,0,0,0,0,0,0,0,19,2
939,0,1,0,0,0,0,0,0,0,0,8,3
940,0,1,0,0,1,0,0,0,0,0,8,3
941,0,0,1,0,0,0,0,0,0,0,8,3
942,0,0,1,0,0,0,0,0,0,0,9,3
943,0,1,0,0,1,0,0,0,0,0,9,3
944,1,0,0,0,0,0,0,0,0,0,9,3
945,0,0,0,0,1,0,1,0,0,0,9,3
946,0,0,1,0,1,0,1,0,0,0,9,3
947,0,0,1,0,1,0,1,0,0,0,9,3
948,0,0,2,0,0,0,0,0,0,0,9,3
949,0,2,0,0,1,0,1,0,0,0,9,3
950,0,1,0,0,1,0,1,0,0,0,9,3
951,0,1,0,0,1,0,0,0,0,0,9,3
952,0,0,1,0,0,0,0,0,0,0,9,3
953,0,1,0,0,0,0,1,0,0,0,9,3
954,0,1,0,0,1,0,0,0,0,0,9,3
955,0,0,1,0,0,0,0,0,0,0,10,3
956,0,1,1,0,0,0,2,0,0,0,10,3
957,0,2,1,0,0,0,0,0,0,0,10,3
958,0,0,1,0,0,0,0,0,0,0,10,3
959,1,2,1,0,0,1,1,0,0,0,10,3
960,0,2,0,0,1,0,0,0,0,0,10,3
961,0,0,2,0,1,0,0,0,0,0,10,3
962,0,1,0,0,2,0,0,0,0,0,10,3
963,0,1,0,0,0,0,0,0,0,0,11,3
964,0,1,0,0,0,0,0,0,0,0,11,3
965,0,1,1,0,0,0,3,0,0,0,11,3
966,1,1,0,0,0,0,0,0,0,0,11,3
967,0,0,1,0,0,0,0,0,0,0,11,3
968,0,1,0,0,0,0,0,0,0,0,11,3
969,0,1,0,0,0,0,1,0,0,0,11,3
970,0,0,0,0,0,0,1,0,0,0,12,3
971,1,1,1,0,0,0,0,0,0,0,12,3
972,0,1,1,0,0,0,0,0,0,0,12,3
973,0,1,0,0,0,0,1,0,0,0,12,3
974,0,0,1,0,0,0,0,0,0,0,12,3
975,0,1,1,0,0,0,1,0,1,0,12,3
976,0,0,1,0,0,0,0,0,2,0,12,3
977,0,0,1,0,0,0,0,0,1,0,12,3
978,0,0,0,0,0,0,1,0,0,0,12,3
979,0,1,0,0,0,0,0,0,0,0,13,3
980,1,1,0,0,0,0,0,0,1,0,13,3
981,0,1,1,0,0,0,1,0,0,0,13,3
982,1,3,0,0,0,0,0,0,1,0,13,3
983,0,2,1,0,0,0,2,0,1,0,13,3
984,0,2,0,0,0,0,0,0,0,0,13,3
985,0,0,1,0,0,0,1,0,0,0,13,3
986,0,0,2,0,0,0,2,0,0,0,14,3
987,0,1,0,0,0,0,1,0,0,0,14,3
988,0,1,1,0,0,0,0,0,0,0,14,3
989,0,1,0,0,0,0,1,0,0,0,14,3
990,0,0,1,0,0,0,0,0,0,0,14,3
991,1,1,0,0,0,0,0,0,0,0,14,3
992,0,0,1,0,0,0,0,0,0,0,15,3
993,0,2,0,0,0,0,0,0,0,0,15,3
994,0,1,0,0,0,0,0,0,0,0,15,3
995,0,1,0,0,0,0,1,0,0,0,15,3
996,0,2,0,0,0,0,2,0,0,0,15,3
997,1,1,0,0,0,0,0,0,0,0,15,3
998,0,1,0,0,0,0,0,0,0,0,15,3
999,0,0,0,0,0,0,1,0,0,0,16,3
1000,0,0,1,0,0,1,0,0,0,0,16,3
1001,0,0,1,0,0,0,1,0,0,0,16,3
1002,0,0,1,0,0,0,1,0,0,0,16,3
1003,0,1,1,0,0,0,0,0,0,0,16,3
1004,1,2,0,0,0,0,1,0,0,0,16,3
1005,0,1,0,0,0,0,0,0,0,0,16,3
1006,0,0,1,0,0,0,0,0,0,0,16,3
1007,0,2,0,0,0,0,2,0,0,0,17,3
1008,0,0,1,0,0,0,0,0,0,0,8,4
1009,0,0,1,0,0,0,0,0,0,0,8,4
1010,0,1,1,0,2,0,0,0,0,0,8,4
1011,0,1,0,0,0,0,0,0,0,0,8,4
1012,1,0,1,0,0,0,0,0,0,0,8,4
1013,0,0,1,0,0,0,0,0,0,0,8,4
1014,0,1,1,0,0,0,0,0,0,0,8,4
1015,1,0,1,0,2,0,0,0,0,0,8,4
1016,0,0,0,0,1,0,0,0,0,0,8,4
1017,0,1,0,0,0,0,0,0,0,0,9,4
1018,1,0,1,0,0,0,0,0,0,0,9,4
1019,0,0,1,0,0,0,0,0,0,0,9,4
1020,1,0,1,0,0,0,0,0,0,0,9,4
1021,0,0,1,0,1,0,0,0,0,0,9,4
1022,0,1,0,0,0,0,0,0,0,0,9,4
1023,1,2,0,0,1,0,0,0,0,0,9,4
1024,0,1,0,0,0,0,0,0,0,0,9,4
1025,0,1,0,0,0,0,0,0,0,0,9,4
1026,0,1,0,0,0,0,0,0,0,0,9,4
1027,0,1,0,0,0,0,0,0,1,0,9,4
1028,0,0,1,0,0,0,0,0,0,0,9,4
1029,0,0,0,0,2,0,1,0,0,0,9,4
1030,0,1,0,0,1,0,0,0,0,0,10,4
1031,0,0,1,0,0,0,0,0,0,0,10,4
1032,0,1,0,0,1,0,0,0,0,0,10,4
1033,0,1,0,0,0,0,0,0,0,0,10,4
1034,0,1,0,0,1,0,0,0,0,0,10,4
1035,0,1,0,0,0,0,0,0,0,0,10,4
1036,0,2,1,0,0,0,1,0,0,0,10,4
1037,0,0,2,0,0,0,0,0,0,0,10,4
1038,1,0,1,0,0,0,0,0,0,0,10,4
1039,0,1,0,0,0,0,1,0,0,0,10,4
1040,0,2,0,0,2,0,0,1,0,0,10,4
1041,0,0,0,0,0,1,0,0,0,0,10,4
1042,0,0,1,0,0,0,0,0,0,0,10,4
1043,0,0,0,0,0,0,0,1,0,0,10,4
1044,0,2,0,0,1,0,0,0,0,0,10,4
1046,0,2,0,0,0,0,1,0,0,0,11,4
1047,0,1,0,0,0,0,0,0,0,0,11,4
1048,0,0,0,0,1,0,1,0,0,0,11,4
1049,0,0,1,0,0,0,1,0,0,0,11,4
1050,0,1,1,0,0,0,0,0,0,0,11,4
1051,0,0,1,0,1,0,0,0,0,0,11,4
1052,0,0,1,0,0,0,1,0,0,0,11,4
1053,0,0,1,0,1,0,1,0,0,0,11,4
1054,0,1,0,0,0,0,0,0,0,0,11,4
1055,0,0,0,0,0,0,1,0,0,0,11,4
1056,0,1,0,0,0,0,1,0,0,0,11,4
1057,0,0,1,0,0,0,0,0,0,0,11,4
1058,0,0,1,0,1,0,0,0,0,0,11,4
1059,0,0,1,0,0,0,0,0,0,0,11,4
1060,0,0,1,0,0,0,0,0,0,0,11,4
1061,0,1,0,0,0,0,0,0,0,0,11,4
1062,0,0,1,0,0,0,0,0,0,0,12,4
1063,0,1,0,0,0,0,0,0,1,0,12,4
1064,0,0,0,0,0,0,0,0,1,0,12,4
1065,0,2,1,0,0,0,2,0,0,0,12,4
1066,1,0,0,0,0,0,0,0,0,0,12,4
1068,1,0,0,0,0,1,0,0,0,0,12,4
1069,1,0,0,0,0,0,0,0,0,0,12,4
1070,0,0,0,0,0,0,0,0,1,0,12,4
1071,0,0,1,0,0,0,0,0,1,0,13,4
1072,1,1,0,1,0,0,0,0,1,0,13,4
1073,1,0,1,0,0,0,0,0,0,0,13,4
1074,0,1,0,0,0,0,1,0,0,0,13,4
1075,0,2,0,0,0,0,1,0,0,0,13,4
1076,1,0,1,0,0,0,0,0,0,0,13,4
1077,1,0,1,0,0,0,0,0,0,0,14,4
1078,0,0,2,0,0,0,0,0,0,0,14,4
1080,0,0,0,0,0,0,1,0,0,0,14,4
1081,0,2,0,0,0,0,1,0,0,0,14,4
1082,0,1,0,0,0,0,0,0,0,0,14,4
1083,0,0,0,0,0,0,1,0,0,0,14,4
1084,0,2,0,0,0,0,1,0,0,0,14,4
1085,0,0,1,0,0,0,0,0,0,0,14,4
1086,0,1,0,0,1,0,0,0,0,0,14,4
1087,0,2,0,0,0,0,1,0,1,0,15,4
1088,0,1,0,0,0,0,1,0,1,0,15,4
1089,0,1,0,0,0,0,1,0,0,0,16,4
